tau1,tau2,tau3,tau4,tau5,tau6
2.4577673229941865e-11,2.842170943040401e-14,0.0,4.8405723873656825e-14,2.220446049250313e-16,-6.761084747619606e-16
-1.1727863125088334e-10,2.842170943040401e-14,-7.105427357601002e-15,1.6209256159527285e-14,-2.220446049250313e-16,-1.2758891165809416e-15
1.0025758001575014e-11,0.0,7.105427357601002e-15,4.1744385725905886e-14,2.220446049250313e-16,-3.131175874138137e-16
8.204636969821877e-11,-2.842170943040401e-14,0.0,-7.105427357601002e-15,6.661338147750939e-16,6.843484112728504e-16
1.7481127656537865e-11,-2.842170943040401e-14,-7.105427357601002e-15,6.661338147750939e-15,2.220446049250313e-16,2.157996004115148e-15
-6.59579058037707e-11,5.684341886080802e-14,1.4210854715202004e-14,2.8199664825478976e-14,2.220446049250313e-16,-3.5648567431323386e-16
-7.862155371185509e-12,2.842170943040401e-14,7.105427357601002e-15,1.7763568394002505e-15,6.661338147750939e-16,-1.5959455978986625e-16
9.375078491302702e-11,-2.842170943040401e-14,7.105427357601002e-15,-2.9753977059954195e-14,-4.440892098500626e-16,-9.107298248878237e-18
-3.5345948390386184e-11,0.0,-7.105427357601002e-15,-2.6645352591003757e-14,0.0,2.667137344314341e-16
-4.802913622370397e-11,-2.842170943040401e-14,-7.105427357601002e-15,-1.9984014443252818e-14,2.220446049250313e-16,-4.7704895589362195e-18
-1.878674993349705e-10,-2.842170943040401e-14,1.4210854715202004e-14,0.0,2.220446049250313e-16,-1.0980799602933189e-15
4.023092969873687e-11,0.0,1.4210854715202004e-14,-2.864375403532904e-14,-1.1102230246251565e-16,2.250803710079907e-16
3.539391002504999e-11,0.0,7.105427357601002e-15,1.7319479184152442e-14,1.1102230246251565e-16,4.102621020685149e-16
1.3950973709597747e-10,-8.526512829121202e-14,-1.4210854715202004e-14,-7.105427357601002e-15,1.1102230246251565e-16,-7.025630077706069e-17
-3.54543061575896e-11,0.0,7.105427357601002e-15,-2.0872192862952943e-14,6.661338147750939e-16,-1.231653667943533e-16
1.0734524380495714e-11,2.842170943040401e-14,-1.4210854715202004e-14,-4.196643033083092e-14,7.771561172376096e-16,-4.709774237277031e-16
2.4007462684494385e-11,2.842170943040401e-14,1.4210854715202004e-14,1.7319479184152442e-14,-1.1102230246251565e-16,3.3306690738754696e-16
-3.4040326113427e-11,0.0,-7.105427357601002e-15,-5.773159728050814e-15,-2.220446049250313e-16,1.960237527853792e-16
-1.3651657582158805e-10,0.0,1.4210854715202004e-14,4.1300296516055823e-14,-1.1102230246251565e-16,-2.96637714392034e-16
4.926903329760535e-11,2.842170943040401e-14,0.0,3.1086244689504383e-15,-6.661338147750939e-16,-5.204170427930421e-18
1.2948220273756306e-10,0.0,7.105427357601002e-15,-8.659739592076221e-15,2.220446049250313e-16,-7.112366251504909e-17
1.0123457627742027e-11,0.0,7.105427357601002e-15,4.6851411639181606e-14,-2.220446049250313e-16,-1.6653345369377348e-16
-6.267697472139844e-11,-2.842170943040401e-14,-7.105427357601002e-15,1.3100631690576847e-14,-3.3306690738754696e-16,7.78023478975598e-16
-5.016431714466307e-12,0.0,7.105427357601002e-15,2.55351295663786e-14,-6.661338147750939e-16,-6.938893903907228e-16
3.5568881173730915e-11,2.842170943040401e-14,0.0,2.042810365310288e-14,-2.220446049250313e-16,-1.0243542125643046e-15
-9.691714097925797e-11,-2.842170943040401e-14,7.105427357601002e-15,7.549516567451064e-15,1.1102230246251565e-16,-1.457167719820518e-16
1.78103753967207e-10,0.0,-7.105427357601002e-15,-2.353672812205332e-14,-3.3306690738754696e-16,1.0668549377257364e-15
6.191136492361693e-11,0.0,-7.105427357601002e-15,-2.375877272697835e-14,1.1102230246251565e-16,-8.127179484951341e-16
-6.541167607565512e-11,-5.684341886080802e-14,0.0,1.3100631690576847e-14,5.551115123125783e-16,3.7816971776294395e-16
-1.0971401565029737e-10,2.842170943040401e-14,7.105427357601002e-15,4.241051954068098e-14,-6.661338147750939e-16,-2.3071822230491534e-16
6.057732093722734e-11,0.0,0.0,3.952393967665557e-14,-6.661338147750939e-16,8.968520370800093e-16
-2.76632050599801e-11,-2.842170943040401e-14,0.0,1.5987211554602254e-14,1.1102230246251565e-16,-3.5214886562329184e-16
1.4800605185882887e-11,2.842170943040401e-14,7.105427357601002e-15,7.105427357601002e-15,4.440892098500626e-16,-5.2562121322097255e-16
1.5023760013832543e-10,2.842170943040401e-14,7.105427357601002e-15,-2.220446049250313e-15,4.440892098500626e-16,-2.3245294578089215e-16
1.8249846078788323e-11,4.831690603168681e-13,-1.3500311979441904e-13,1.9317880628477724e-14,9.2148511043888e-15,-1.091488011084607e-14
-8.664624573384572e-11,2.2737367544323206e-13,-7.105427357601002e-14,4.218847493575595e-15,4.6629367034256575e-15,-5.39499001028787e-15
-5.455103035956199e-11,5.115907697472721e-13,-1.4921397450962104e-13,2.1538326677728037e-14,1.199040866595169e-14,-1.3791051634015616e-14
-2.155120526481369e-11,9.379164112033322e-13,-2.6290081223123707e-13,4.1522341120980855e-14,2.0317081350640365e-14,-2.3207130661617725e-14
6.869971258538499e-11,4.263256414560601e-13,-1.2079226507921703e-13,2.8199664825478976e-14,9.992007221626409e-15,-9.705777848090236e-15
3.5698111133797283e-12,1.7053025658242404e-13,-6.394884621840902e-14,7.993605777301127e-15,5.10702591327572e-15,-6.279698983036042e-15
3.122235803232343e-11,2.2737367544323206e-13,-4.973799150320701e-14,9.769962616701378e-15,3.9968028886505635e-15,-4.853756285783106e-15
-1.9206991552778163e-10,8.242295734817162e-13,-2.2737367544323206e-13,3.6193270602780103e-14,1.84297022087776e-14,-2.114627917215728e-14
6.487110848496513e-11,5.684341886080802e-14,-2.1316282072803006e-14,3.1086244689504383e-15,1.5543122344752192e-15,-6.574601973952099e-16
4.4518055908326915e-11,-2.5579538487363607e-13,6.394884621840902e-14,-8.43769498715119e-15,-4.6629367034256575e-15,4.4651782271643015e-15
3.0628166669544044e-11,-8.526512829121202e-14,1.4210854715202004e-14,-3.1086244689504383e-15,-1.3322676295501878e-15,2.9646424204443633e-15
9.943434964299058e-11,3.694822225952521e-13,-1.1368683772161603e-13,1.3766765505351941e-14,8.43769498715119e-15,-8.527900607901984e-15
-1.2785461578346258e-10,3.410605131648481e-13,-5.755396159656812e-13,1.0658141036401503e-14,7.66053886991358e-15,-8.18789480661053e-15
-1.3887158090142293e-10,1.0516032489249483e-12,1.0018652574217413e-12,3.4861002973229915e-14,2.3314683517128287e-14,-2.8451199729495613e-14
-8.920730820705103e-11,0.0,0.0,-1.5543122344752192e-15,-4.440892098500626e-16,3.8163916471489756e-17
-1.4006240611763587e-11,0.0,0.0,6.661338147750939e-16,6.661338147750939e-16,-6.539907504432563e-16
-7.289502335083853e-11,-5.684341886080802e-14,-7.105427357601002e-15,-1.1102230246251565e-15,1.1102230246251565e-16,6.83481049534862e-16
3.9728442757791527e-11,-1.4210854715202004e-13,2.842170943040401e-14,-3.1086244689504383e-15,-1.887379141862766e-15,2.7460672624712856e-15
-1.0890954804665398e-10,8.810729923425242e-13,-1.9895196601282805e-13,1.7763568394002505e-14,1.6986412276764895e-14,-2.2169766022983595e-14
2.9669711132385146e-11,-2.842170943040401e-14,2.1316282072803006e-14,-2.6645352591003757e-15,-1.3322676295501878e-15,2.2187113257743363e-15
4.5947523563683035e-11,2.8421709430404007e-13,-5.684341886080802e-14,5.10702591327572e-15,5.10702591327572e-15,-7.637987464725882e-15
-5.908540323673606e-11,5.400124791776761e-13,-1.0658141036401503e-13,6.661338147750939e-15,9.992007221626409e-15,-1.1593156989953002e-14
7.705180937733758e-11,4.831690603168681e-13,-9.947598300641403e-14,3.552713678800501e-15,8.548717289613705e-15,-1.2206381738710803e-14
2.2843726910082296e-11,-8.526512829121202e-14,1.4210854715202004e-14,-4.440892098500626e-16,-1.6653345369377348e-15,1.9741153156616065e-15
-9.026701608405574e-11,7.105427357601002e-13,-1.4921397450962104e-13,3.3306690738754696e-15,1.199040866595169e-14,-1.4731271757995046e-14
2.667410736734155e-11,-5.684341886080802e-14,2.1316282072803006e-14,-4.440892098500626e-16,-1.5543122344752192e-15,1.3366044382401299e-15
1.3305467838620189e-11,1.7053025658242404e-13,-3.552713678800501e-14,-3.3306690738754696e-16,1.7763568394002505e-15,-1.4536982728685643e-15
-1.9313994847891536e-11,-5.400124791776761e-13,1.1368683772161603e-13,7.771561172376096e-16,-8.548717289613705e-15,1.3464056258793988e-14
3.9093478454432784e-11,1.4210854715202004e-13,-4.263256414560601e-14,-6.661338147750939e-16,2.55351295663786e-15,-5.098352295895836e-15
-9.430517478037359e-11,-5.684341886080801e-13,9.947598300641403e-14,3.2751579226442118e-15,-7.66053886991358e-15,1.2418018002779974e-14
8.710054899552233e-11,2.842170943040401e-14,7.105427357601002e-15,-3.3306690738754696e-16,2.220446049250313e-16,-8.27463098040937e-16
-5.426936677821459e-11,-2.842170943040401e-14,0.0,-3.3306690738754696e-16,-1.1102230246251565e-16,-2.8015784137025435e-16
8.866729572787335e-11,-3.694822225952521e-13,0.0,-1.942890293094024e-16,3.3306690738754696e-16,-4.675079767757495e-16
-3.371825041398324e-11,-2.842170943040401e-14,0.0,-3.7470027081099033e-16,3.3306690738754696e-16,8.552186736565659e-16
-1.411271099982514e-10,-2.2737367544323206e-13,2.1316282072803006e-14,-5.551115123125783e-17,1.1102230246251565e-16,6.34041430469523e-16
-1.4591439168043507e-11,-2.2737367544323206e-13,7.105427357601002e-15,-2.220446049250313e-16,1.1102230246251565e-16,1.0495077029659683e-16
3.0321078980932725e-11,3.694822225952521e-13,0.0,-1.1102230246251565e-16,2.220446049250313e-16,-1.4450246554886803e-15
-1.1184253523310872e-10,5.684341886080802e-14,7.105427357601002e-15,7.771561172376096e-16,-3.3306690738754696e-16,5.724587470723463e-16
2.965849787983643e-12,-6.252776074688882e-13,1.1368683772161603e-13,1.6542323066914832e-14,-7.882583474838611e-15,1.610864219792063e-14
1.040538766261534e-10,-3.410605131648481e-13,7.105427357601002e-14,9.2148511043888e-15,-4.551914400963142e-15,7.62237495344209e-15
4.5185855057638946e-11,5.115907697472721e-13,-8.526512829121202e-14,-1.4876988529977098e-14,5.88418203051333e-15,2.5569824035898137e-15
3.4227731759983726e-11,-2.0463630789890885e-12,3.552713678800501e-13,6.417089082333405e-14,-2.353672812205332e-14,-1.0796051552741659e-14
2.936717535817479e-11,2.2737367544323206e-13,-2.842170943040401e-14,-7.993605777301127e-15,2.9976021664879227e-15,1.6237011735142914e-15
-8.208056456737722e-11,2.5579538487363607e-13,-4.973799150320701e-14,-1.021405182655144e-14,2.886579864025407e-15,1.487525380650112e-15
-7.531308909847212e-11,-2.2737367544323206e-13,4.973799150320701e-14,7.993605777301127e-15,-2.1649348980190553e-15,-9.003214840319629e-16
1.1866285731798598e-10,-1.1368683772161603e-13,2.1316282072803006e-14,5.995204332975845e-15,-9.992007221626409e-16,-8.699638232023688e-16
4.030464850757198e-11,-2.842170943040401e-14,1.4210854715202004e-14,-2.1316282072803006e-14,-8.881784197001252e-16,1.0885389811754465e-16
3.79603015687735e-11,5.684341886080802e-14,-7.105427357601002e-15,4.285460875053104e-14,9.71445146547012e-16,7.454974138010328e-16
5.164002558899483e-11,-4.263256414560601e-13,7.105427357601002e-14,-2.1671553440683056e-13,-3.608224830031759e-15,-2.7031328564408597e-15
-1.078124256537194e-10,-7.958078640513122e-13,1.3500311979441904e-13,-4.936051567483446e-13,-6.994405055138486e-15,-5.50644599361938e-15
4.25712798346467e-11,5.968558980384842e-13,-8.526512829121202e-14,3.7836400679225335e-13,4.413136522884997e-15,3.853688201882477e-15
-9.769962616701378e-13,5.115907697472721e-13,-9.237055564881302e-14,2.97983859809392e-13,3.219646771412954e-15,2.405194099441843e-15
-8.468248324788874e-11,8.526512829121202e-14,-7.105427357601002e-15,7.549516567451064e-15,1.6653345369377348e-16,-1.682681771697503e-16
1.3369749751745985e-11,-2.8421709430404007e-13,7.105427357601002e-14,6.483702463810914e-14,-2.581268532253489e-15,-2.7803280511218276e-15
1.3388312680717718e-10,7.958078640513122e-13,-1.4921397450962104e-13,-1.454392162258955e-13,4.85722573273506e-15,5.0627904646383115e-15
-1.4844658835500013e-10,-8.526512829121202e-14,2.1316282072803006e-14,2.4202861936828413e-14,-6.938893903907228e-16,-1.0482066603589857e-15
-4.717204404869335e-11,-2.2737367544323206e-13,4.263256414560601e-14,3.863576125695545e-14,-9.43689570931383e-16,-1.4042586538032253e-15
4.61080063018926e-11,1.4210854715202004e-13,0.0,-1.3322676295501878e-14,1.6653345369377348e-16,1.0221858082193336e-15
8.752110147725034e-12,-2.2737367544323206e-13,7.105427357601002e-15,1.6653345369377348e-14,-5.551115123125783e-17,-8.500145032286355e-16
-7.710454497100727e-11,2.8421709430404007e-13,-4.973799150320701e-14,-4.0190073491430667e-14,8.326672684688674e-16,1.6245685352522798e-15
6.998313040185167e-11,-3.979039320256561e-13,6.394884621840902e-14,4.9960036108132044e-14,-6.661338147750939e-16,-2.134360396754964e-15
7.432632287418528e-11,-5.115907697472721e-13,8.526512829121202e-14,6.483702463810914e-14,-9.992007221626409e-16,-2.4257939407190676e-15
-1.1317702330870816e-10,9.663381206337363e-13,-1.5631940186722204e-13,-1.496580637194711e-13,1.887379141862766e-15,7.206258159642154e-15
-1.397015836346327e-11,5.684341886080801e-13,-9.237055564881302e-14,-5.906386491005833e-14,3.3306690738754696e-16,4.765068548073792e-15
8.284928298962768e-11,-1.1368683772161603e-13,2.842170943040401e-14,3.907985046680551e-14,-2.220446049250313e-16,-1.5707921074969988e-15
-1.1291412249647692e-11,-5.684341886080802e-14,3.552713678800501e-14,1.3322676295501878e-14,0.0,-4.59918561568351e-16
-2.389377584677277e-11,-1.4210854715202004e-13,-7.105427357601002e-15,1.7763568394002505e-14,0.0,-1.2433630514063765e-15
1.4104273304837989e-11,4.547473508864641e-13,-8.526512829121202e-14,-5.3290705182007514e-14,-6.661338147750939e-16,4.0913453180912995e-15
-1.2959766593212407e-10,8.526512829121202e-14,7.105427357601002e-15,-2.4424906541753444e-14,-4.440892098500626e-16,1.0924421089963943e-15
4.461853109205549e-11,-2.2737367544323206e-13,5.684341886080802e-14,2.6201263381153694e-14,1.1102230246251565e-15,-1.304728894369056e-15
2.1867840871436783e-11,-1.4210854715202004e-13,-7.105427357601002e-15,-7.327471962526033e-15,-2.220446049250313e-16,-3.9963692077815693e-16
1.4768808398457622e-10,1.7053025658242404e-13,-2.842170943040401e-14,-8.43769498715119e-15,-6.661338147750939e-16,2.0818850116066656e-15
-1.7490009440734866e-11,-6.252776074688882e-13,9.237055564881302e-14,7.127631818093505e-14,2.4424906541753444e-15,-6.244137151778517e-15
1.6252776902092592e-10,4.547473508864641e-13,-8.526512829121202e-14,-7.194245199571014e-14,-2.4424906541753444e-15,3.2246341014063873e-15
3.320010932839068e-12,-2.5579538487363607e-13,3.552713678800501e-14,3.68594044175552e-14,1.5543122344752192e-15,-2.656512163023983e-15
-3.399236447876319e-11,3.126388037344441e-13,-4.263256414560601e-14,-2.708944180085382e-14,-2.220446049250313e-15,1.2448809344478562e-15
7.037925797703792e-12,-6.252776074688882e-13,1.0658141036401503e-13,8.615330671091215e-14,4.6629367034256575e-15,-6.49523837492616e-15
1.021049911287264e-11,-1.9895196601282805e-13,3.552713678800501e-14,2.1316282072803006e-14,8.881784197001252e-16,-1.5321945101565149e-15
-1.269704341666511e-10,-1.4210854715202004e-13,2.842170943040401e-14,1.2212453270876722e-14,1.1102230246251565e-15,-2.3869795029440866e-15
9.802647582546342e-11,-6.252776074688882e-13,1.1368683772161603e-13,9.192646643896296e-14,6.217248937900877e-15,-7.883884517445594e-15
-4.5789150249220256e-11,3.979039320256561e-13,-8.526512829121202e-14,-6.794564910705958e-14,-5.10702591327572e-15,4.137749171073679e-15
6.224354365258478e-12,0.0,-2.1316282072803006e-14,-1.1102230246251565e-15,4.440892098500626e-16,3.480288973678469e-16
4.331646152877511e-11,4.831690603168681e-13,-8.526512829121202e-14,-7.260858581048524e-14,-5.551115123125783e-15,6.336511176874282e-15
2.404689780632907e-10,2.8421709430404007e-13,-4.263256414560601e-14,-5.417888360170764e-14,-4.884981308350689e-15,3.092578276797653e-15
-4.96456209475582e-11,-3.126388037344441e-13,4.973799150320701e-14,3.952393967665557e-14,5.329070518200751e-15,-4.451734120225481e-15
-1.5557688470835274e-10,3.979039320256561e-13,-6.394884621840902e-14,-4.551914400963142e-14,-5.773159728050814e-15,5.002075142979123e-15
7.501377297103318e-11,1.9895196601282805e-13,-3.552713678800501e-14,8.260059303211165e-14,4.618527782440651e-14,1.5031378919339033e-15
2.4943602738858317e-11,-3.410605131648481e-13,5.684341886080802e-14,-1.8385293287792592e-13,-1.0658141036401503e-13,-3.920908736576578e-15
4.938272013532696e-12,5.684341886080802e-14,-7.105427357601002e-15,7.260858581048524e-14,5.284661597215745e-14,9.762156361059482e-16
-2.914468666403991e-11,1.1368683772161603e-13,-7.105427357601002e-15,4.4853010194856324e-14,2.4868995751603507e-14,3.176712365382528e-16
-2.5851321083791845e-11,-1.7053025658242404e-13,7.105427357601002e-15,-1.283417816466681e-13,-7.238654120556021e-14,-3.848917712323541e-15
6.799538709856279e-11,1.4210854715202004e-13,-7.105427357601002e-15,6.039613253960852e-14,4.440892098500626e-14,7.147060721024445e-16
-7.277556335338886e-11,2.842170943040401e-14,0.0,-2.220446049250313e-15,-3.552713678800501e-15,8.370040771588094e-17
6.338929381399794e-11,0.0,2.1316282072803006e-14,2.4646951146678475e-14,-1.0524914273446484e-13,-6.067195357228883e-16
2.6151525389650487e-11,-2.842170943040401e-14,0.0,1.4654943925052066e-14,-1.1546319456101628e-13,2.3479482247346084e-15
7.524114664647641e-11,0.0,1.4210854715202004e-14,-4.884981308350689e-15,-1.1546319456101628e-14,1.994498316504334e-15
-4.8325787815883814e-11,0.0,7.105427357601002e-15,5.995204332975845e-15,1.4654943925052066e-14,-2.9000239709642273e-15
-3.994848896127223e-11,0.0,7.105427357601002e-15,-8.659739592076221e-15,-4.529709940470639e-14,-7.108029442814967e-16
-7.401013135677204e-11,0.0,0.0,1.4432899320127035e-14,3.68594044175552e-14,1.1869845384371303e-15
2.41175968085372e-11,2.842170943040401e-14,-7.105427357601002e-15,8.881784197001252e-15,-7.549516567451064e-15,-9.853229343548264e-16
-1.1589929016508904e-10,-2.842170943040401e-14,-2.842170943040401e-14,1.1546319456101628e-14,5.728750807065808e-14,6.214646852686911e-16
1.63069557856943e-11,0.0,0.0,-9.103828801926284e-15,-1.9539925233402755e-14,2.0864386607311047e-15
7.651479450032639e-11,-8.526512829121202e-14,-1.4210854715202004e-14,-5.773159728050814e-15,-5.773159728050814e-14,1.8908485888147197e-15
1.1049294812437438e-10,8.526512829121202e-14,1.4210854715202004e-14,-2.220446049250313e-16,1.7763568394002505e-15,-8.023096076392733e-16
1.787014980436652e-11,2.842170943040401e-14,1.4210854715202004e-14,7.105427357601002e-15,4.75175454539567e-14,1.3010426069826053e-16
1.3490186745457322e-10,2.842170943040401e-14,7.105427357601002e-15,3.3306690738754696e-15,-3.1086244689504383e-15,2.5760643618255585e-15
3.155253835984695e-11,5.684341886080802e-14,-7.105427357601002e-15,4.440892098500626e-16,-7.105427357601002e-15,4.163336342344337e-16
-5.440181638505237e-11,-5.684341886080802e-14,7.105427357601002e-15,-7.105427357601002e-15,-4.440892098500626e-16,3.9898639947466563e-17
-7.906386656486575e-11,5.684341886080802e-14,2.1316282072803006e-14,-1.7319479184152442e-14,-4.75175454539567e-14,-1.300175245244617e-15
